movie,sentiment,comment
Ayin,positive,Filmin başlarında deneyimsiz oyuncuların olması ve ağır bir tempoda seyretmesi benim açımdan zaman kaybı niteliğinde görünüyor derken olayın kurgusu ve gizemi ağırdan ağırdan etkili olmaya başladı ta ki filmin finaline kadar. Filmin finali bir çuval inciri berbat etme tabirine tıpatıp uydu. Finalde iyi olsaydı son yılların en iyi filmi olabilirdi. Özellikle Tony Collette'in oyunculuğu şapka çıkarttı. Mutlaka izleyin.
Ayin,negative,"Hayatımda izlediğim en saçma film, filmde bi şeytan kızın içine giriyor sonra oğlana geçiyor ailenin büyük babaannesi zaten ayinde başı çekiyor filan kesinlikle izlemeyin boşuna para verdim ya."
Ayin,positive,Film güzel zaten en iyiler listesinde bulup izlediğim bi film. Psikolojik gerilim türü daha ağır basıyor. Merak uyandıran çok ağır ilerlesede sonuna ulaştırabilen bi film. Filmin en büyük eksisi sahneler gereksiz uzatılmış çok ağır işlenmiş. Bir buçuk saatlik filmi gereksiz yere iki saatin üstüne çıkarmışlar. Filmdeki kız Charlie otistikmiydi bilmiyorum ama inanılmaz gıcık kaptım o karaktere. Abi Peter ise benden tam not aldı. Yaşadığı korkuyu duyguları muhteşem oyunculuğuyla bize çok iyi yansıttı. Kaza sahnesi cidden iyiydi. Fakat film bi konuda bana ters köşe yaptı onuda spoi
Ayin,negative,mak için çok daha büyük çabalar bekliyorken pasif kalıp çabuk ölmesi beni hayal kırıklığına uğrattı. Büyük cesaretler gösterip büyük adımlar atıp oğlunu ne kadar sevdiğini oğluna göstermesini ve ölmeden önce son bi kezde olsa kötü olan anne oğul ilişkisini düzeltip oğlunun güvenini kazanmasını istemiştim. Ama maale
Ayin,negative,in edici değildi güzel bağlanmadı basitleştirdi filmi. İyi seyirler...
Ayin,negative,"Yavaş ilerlemesine rağmen hep bir umutla filme tutunuyorsun fakat sonu gerçekten hüsran. IMDb puanı nasıl bu kadar yüksek gerçekten şaşırtıcı. Son sahnesi hariç, ortalama bir film. Korku değil, hafiften gerilim olabilir belki. İzlenmezse çok bir şey kaybetmiş sayılmazsınız."
Ayin,negative,Hayatımda gördüğüm en saçma sapan filmdi. Film demeye bin şahit. Kesinlikle gitmeyin. Paranıza yazık....!!!!
Ayin,positive,"Özellikle teknik işçilikle ve yönetmenin benimsediği tarz ile ön plana çıkan film, korkudan ziyade atmosferi ile geren bir yaklaşımla ilerliyor. Konusu ortalama bir senaryo etrafında dönerken biçim olarak tebrik edilmeyi hak ediyor"
Ayin,positive,"Sinematografik açıdan bakıldığında, verilen emeğin ve çıkarılan işin mükemmelliği su götürmez bir gerçek olanbu film için alışılagelmiş korku filmlerinden beklenen etkileri beklememek geriyor. Sanatsal korku filmi yapmak elbette bir risk içerebilirdi ancak yönetmenin aldığı riske değidiği görülüyor. Kamera açıları da aynı şekilde türünün ötesinde bir tat bırakmayı başarmış. Korku filmi izleyip korkan zaten pek kalmadı ancak filmin bıraktığı etki anlık etkisinden çok daha anlamlı."
Ayin,negative,"Yine saçma bir yapım.Oysa çok büyük beklentiler ve hayaller ile almıştım..Korku filmleri hatta çoğu film de saçmalıklar olur bunlara artık alıştık ve normal karşılıyoruz fakat bu deli saçması olmuş çok absürt bir film hatta filmin sonunda bayağı bir kahkaha attık çok komikti hakkını yemeyeceğim..Yani korku değil komedi filmi olarak izleyebilirsiniz sadece sonunu izler iseniz bayağı güleceğinizden eminim.HÜSRAN VE VAKİT KAYBI DİYEBİLİRİM SADECE BU KADAR,BU İKİ KELİME FİLMİN ÖZETİ...(HÜSRAN VE VAKİT KAYBI..:D)"
Onlar,negative,arkadaşlar cekimler kötü.oyunculuklar berbat izlemeyinn:((
Onlar,negative,Başlarda sıkıntıdan patladım ama sona doğru biraz hareketlendi yinede izlenmeye değmeyecek bi film...
Onlar,negative,"Vasatın üstünü geçmeyen çok kötü bir dijital kamerayla çekilmiş bir film. İlk başlarda film iyi bir gerilim sahnesiyle başlıyor, zaman zaman korkuya dönüşüyor film ama sonlara doğru hele sonuç bölümü tam bir trajikomik halini alıyor. Güya filmdeki olaylar gerçekten olmuş ama film hiç mi hiç inandırıcı gelmedi bana. Bir de filmin bazı bölümlerinde bir altyazı komedisi var ki sormayın (filmi seyrederseniz yahut seyretmişseniz ne demek istediğimi anlarsınız)."
Onlar,negative,çok kısa ve net bir yorumum var fransız korku filminden ne beklene bilir ki?2 kamera ile kotarılmaya çalışılmış bir film...
Onlar,positive,Ya filmin sonu tamamen sürpriz gerçekten şaşırdım şaşırdık daha doğrusu onun dışında gerçek bir olaymış herhalde yani ne çok kötü nede çok mükemmel esasında gerçekten geren sahneleri var yani izlenebilir....
Onlar,negative,Film nasıl başladı nasıl bitti bişey anlamadım doğrusu konu namına bişey bulamadım.. Tamamen zaman kaybı...
Onlar,negative,malesef burdaki yorumlara aldandım ve filmi izledim.. ve beni azda olsa korkutur diyerekten burdaki arkadaşların dediği gibi evde tek başıma ve kulaklıkla izledim filmi ama yıkıldım yanii.. korku/gerilim filmlerinide çok sevmeme rağmen sıkıntıdan patladım. malesef son yıllarda kaliteli korku filmleri yapılmıyor artık bu türü bırakacam bıkkınlık geldi artık. klasik tahta gıcırdıları gizemli katil kovalamacaları biraz karanlık ve birazda garip sesler bu mudur yani bizim korku filmlerinden beklentilerimiz.. 2/10
Onlar,negative,izlediğim en korkunç komedi filmiydi.pardon korku filmiydi sanırım.puhahaha
Onlar,positive,izlemeye değer bir film özellikle gerçek hayatta yaşanmış bir olay olması filmi daha da etkileyici kılıyor.tavsiye ederim..
Onlar,positive,yok yere gerilmeliyim diyorsanız sakın kaçırmayın!9-10
Onlar,negative,filmin son sahnesi ve gerçek olması dısında hiç bişeyi yok...nasıl bu kadar insan olumlu şey yazmıs hayret dogrusu...ama son sahnesi ve olayın gerçek olması ayrıca filmin sonunda yapılan açıklamlar insanı etkiliyor...sırf sonundaki 5-10 dakika için 10/6:)hatta bu filmi illa izlicem diosanız önce 15dakikasını izleyip direk sonuna geçin:)
Onlar,negative,"kusura bakmayın ama benım hayatımda gordugum en berbat fılmlerden bırıydı 
sankı dogaustu varlıklarmıs gıdı bı anda pencereler kapanıyo fılan 
valla bu fılm puan olarak degerlendırmeye bıle alınmamlı"
Onlar,positive,"Çok başarılı bir gerilim filmi, mekanlar ve kamera açıları olabildiğince verimli kullanılmış, yönetmeni tebrik etmek gerek. Türü sevenler tavsiye ederim. 10/9"
Onlar,negative,"evet film insanı geriyor, ama korkudan değil sıkıntıdan.filmin yarısını atsanız film kalitesinden hiçbir şey kaybetmez.kadının alt kattaki oturma odasından üst kattaki yatak odasına çıkması 4 dakka.iki adımlık mesafe yürümeleri on dakika.ve bu süreler boyunca kayde değer birşey olmuyor. çok gereksiz uzatmışlar filmi.konuşmalar hariç filmi hızlı çekim de izleseniz aynı tatı alabilirsiniz.
bu ağır çekim hali dışında filmin konusu ve sonu itibari ile gayet güzel."
Onlar,negative,doğru yerden yakalanmış hatta duygusal
Onlar,positive,filmi izledim güzel film izlenir çok korku gibi değil ama iyi geriyor bazı sahneleri
Onlar,negative,az önce izledim filmi.gerçekten vakit kaybı.zaten sonlarını izleyince hadi ya.. diyosunuz.artık güzel korku filmleri bekliyoruz.
Onlar,negative,boş bir film...senaryo yok...sanki gelin doğaçlama bir korku gerilim çekelim demişler..tez filmi gibi...zamana yazık.
Onlar,negative,"bugüne kadar izlediğim en berbat, en kötü filmlerden biri.sinemaya gitmenize asla değmez,ayrıca paranıza yazık.herhalde başarısızlık anlamında bu filmin üzerine kolay kolay film gelmez bence."
Onlar,negative,filmi çekmek için neredeyse hiç para harcamamışlar denilebilir.cok sıradan ve basit durmasına ragmen sizi germeyi başarıyor.ama sadece gerilmek ve biraz korkmak için izlenebilir.mekanın tek ve oyuncuların sadece 2 kişi olması ve sadece etrafta dolaşmaları sizi sıkabilir.fransız filmi oldugu cok bariz belli izleyenler anlayacaklardır
Şüphe,positive,sanane kardeşim isteyen istediği yorumu yazar.sen ona diyosun ama senin de ondan aşağı kalır bi yanın yok
Şüphe,negative,"ya arkadasım filmi izlemeden neden göreceğiz,,bakacağız, diye boş yorumlarda bulunuyorsun..bişeyler yazmak zorundamısın..bak bakalım varmı senin gibi boş şeyler yazan.."
Şüphe,positive,bence bu kadar parçayı bu kadar iyi kurgulaması filme bir renk katıyor. Şimdi nerdesiniz diyorsunuz baş karekterin hangi düşüncesinde olduğunuzu çözüyorsunuz. Müzikler ve görüntülerde başarılı. Şizofren bir karekter ve değişik sonların ve düşüncelerin nasıl karışıp tekrar ayıklanacağını görmek istiyorsanız mutlak izleyin. ben başarılı buldum.
Şüphe,positive,ben filmi izledim oldukça ii sıkmayan bir konusu var 10/8  izlemeden yorum yapılmasın  bencede ....
Şüphe,negative,ben çok sıkıcı buldum bana kelebek etkisini anımsattı onun gibi birşey yapılmaya çalışılmış ama boşa kürek sallanmış...
Şüphe,negative,ben daha yeni üyeyim bu siteden film izlenip izlenmediğini bilmiyorum açıkçası.eğer izleniyorsa nasıl olabileceğini bana biri lütfen açıklayabilir mi ?
Şüphe,positive,"Amy Adams ve Meryl Streep bu rolleriyle oscarın en önemli favorilerinden bu sene için. Amy Adamsı özellikle çok beğendim. Tüm yardımcı kadın oyuncu adaylarını seyrettim ve oscarın Adams ve P. Cruzdan birisine gideceğini düşünüyorum. P.S. Hoffman yine kendini izlettiriyor, beğendiriyor, oynadığı her filme değişik bir hava katıyor. 
Film ise gerek diyalogları ile gerek çekimleri ve tabiki oyunculuklarıyla beğeni uyandırıyor. Şüpheye düşürüyor, gelgitler yaşatıyor.."
Şüphe,positive,evet karsımızda cok basarılı oyunculuklar var zaten filmin 3 oyuncusuda oscara aday oldu bu performanslarıyla ama film biraz sönük oyunculuk izlemek isteyenlere siddetle tavsiye edilir. özelliklede seymour hoffman ve amy adams.
Şüphe,negative,nasıl bir sacmalıktır bu..kıstasınız prodüksüyonun pahalılığımı dır..?? Yapmayın allah aşkına..
Şüphe,negative,"profesyonel bir film izleyicisi olmadığım için film sıkıcı geldi, profesyonel olarak film izleyen insanlar(nasıl profesyonel izlendiğini bilmiyorum, benim bildiği sadece oturur ve izlersin) sanat sanat içindir mantığını benimsedikelrinden dolayı, sanatın aslında insan için olduğunu unutmuş durumdalar. bir film konusu kurgusu ..vs güzel olsa bile sıkıcı olabilir ve sıkıcı bir filmi beğenmediklerini belirten insanlar hakkında basit, bayağı, tek düze gibi söylemlerde bulunmayi yanlış buluyorum."
Şüphe,positive,"Her filmde eğlence, aksiyon, ya da heyecan unsuru olacak diye bir kural yok. Beğenmeyenlerin muhtemelen bu tarz bir beklentisi olmuştur. Filmi hiç sıkılmadan merakla izledim. Sonu da ismine yakışır şekilde kurgulanmıştı. Son konuşmada kaçırılmaması gereken bir cümle var, sakın atlamayın! Oyunculuklar zaten muhteşemdi. Mutlaka izlenmesi gereken bir film derim..."
Şüphe,negative,"gerçekten de çok sıkıcı bir filmdi. gerekiz uzun tutulan sahneler, arada uzun bekleyişlerden oluşan diyalolar, saçma bir konu ve sonuç çok sıkıcı yaklaşık 2 saat. ender olaak sıkıldığım filmlerden biri. oyunculara lafım yok ama film kötü 10/2"
Şüphe,positive,"Şüphenin insan hayatındaki yerini çok iyi bir şekilde anlatan, oyunculukları çok iyi bir film. İçersinde son derece etkileyici sahnelerde barındırıyor. Özellikle pederin vaazlarından dedikodu ile ilgili olanı çok etkileyici. Finalde rahibenin ağladığı sahnede çok etkileyici bence. İzlenilmesini tavsiye ederim."
Şüphe,positive,"Öncelikle ilgi çekici bir konuya sahip ""Doubt"". Kendisinden önce veya sonra benzer konular benzer şekilde işlense de, muhteşem oyuncu kadrosu ve başarıyla oluşturulmuş atmosferiyle özgün bir yer edinmekte zorlanmıyor. Thomas Vinterberg'in 2012 yapımı ""Jagten""i bu film ile oldukça paralellikler içeriyor mesela. Rahibin yerini anaokulu öğretmeni almış. Yine son ana kadar kafamızda sorular, merak duygusu. Mütevazı bir film gibi görünmesine karşın Akademi Ödülleri'nde tam dört oyuncusu (çocukları bir kenara koyarsak ağzından kelime çıkan neredeyse tüm oyuncular) adaylık kazanmış, ancak heykelciğe ulaşamamıştı. Akademi tarihinde dört oyuncusu ile birden adaylık kazanan film pek yoktur. Bunun dışında pek çok ödül ve adaylık da kazandı zaten. Filmin oyuncu kadrosunun başarısı tescilli kısacası. Konunun ele alınış şeklinde bence bir problem yok. Ancak özellikle finali tartışmaya açık. Beni tatmin ettiğini söyleyebilirim. Yine de aksi görüşte olanları da anlarım. Bu arada bir başka benzeri tabii ki Hitchcock'ın 1943 tarihli ""Shadow of a Doubt""tır. Filmin adından da anlaşılacağı üzere bu ""şüphe"" meselesi, gerçekten hem hayatta, hem de hayatın perdeye yansıması olan sinemada sıkça konuşulan, irdelenen, yorumlanan bir konu. Bu derece ilgiyi de hak ediyor doğrusu. Flynn'in anlattığı kısa ancak öz ""dedikodu"" örneği akılda kalıcıydı mesela. Üzerine düşünülebilecek bir film ""Doubt"". Sıkmadan, merakla izletiyor."
Şüphe,positive,kilisenin yapisini anlamamda yardimci olan bir film. bunun yaninda akici bir öykü. film sonuna kadar heyecani koruyor. ve mükemmel bir son...
Şüphe,negative,"Filmi yeni izledim ve hemen yorum yapmak istedim. Sakın sınamaya gidip izlemeyin,değmez. Daha güzel filmlere gidebilrisiniz. Filmde konu yok ve hayatımda görüğüm en ucuz 2.filmdi.1. kuzuların sessizliğiydi sadece 1 tane vazo kırılyodu buda 2. bundada sadece 2 tane ampul patlıyo.hiç birşey yok sadece verilmek istenen msj çok büyük  şüpheniz varsa ve kanıtınız yoksa inancınız yoktur.  Sahtekar yada james buttuna gidin..."
Şüphe,negative,"izlesenizde olur izlemeseniz de.oyunculuk güzel,  konu güzel ama konuyu işleyiş hem yavaş hem basit olmuş. daha renkli olabilirdi. yarısına kadar çok güzeldi sonralara doğru hızlansaydı süper olacakmış ama aynı yavaşlıkta devam etti.filmin adına yakışır bir sonla herkesi şüphede bıraktılar.ayrıca vaazda anlatılan hikayeler özellikle dedikoduyla ilgili olan çok güzeldi. 10/5"
Şüphe,positive,"İlginç konu Emile Zolanın ""Gerçek"" isimli kitabıyla çok örtüşüyor. Mutlaka gideceğim."
Şüphe,negative,garipti oyunculu cok ıyı dı ama fılm cok kısıtlıydı sabah filmleri gibiydi ne oldu neden oldu sorularıma cevap alamadım tam olarak bı son u yoktu ısıklar acılmasaydı eger bıttıgını anlamazdım kısıtlı bı konu
Şüphe,negative,Meryl Streepin oyunculuğuna diyecek yok ama film biraz durağan ve sıkıcı...farklı bi seçeneğiniz yoksa ve ilgi alanınıza giriyorsa belki tercih edilebilecek bi film...
Şüphe,negative,Şüpheler içinde bir film seyretmeye hazır mısınız ? ? ?
Şüphe,positive,daffo 22 ye tamamen katılıyorum sonuna kadar hayacanla izledim diyalaoglar güzl ve etkili oyunculuk mükemmel tavsiye ederiim
Şüphe,positive,"Sevgili Dolunay çok iyi yorumlamış. Tebrikler ancak ekleyeceğim şu olacak. Gerçekten doğruyu göstermek yerine doğruyu bulmaları için insanları düşündürtmek daha samimi geliyor bana. Ve sorgulamanın insana zarar değil yarar getireceği. İslam dininde de yani Kuranı Kerim de  Allah bize bir çok ayette ""Düşününüz"" der. Gerçekten düşünüyor muyuz yoksa ezberliyor muyuz? Filmi çok beğendim. Bizler de kendimizi böyle özgün anlatan filmler yapabilsek diyorum. Kimse yapmazsa ben yapıcam artık:)"
Şüphe,positive,"Kate Winsleti hem The Readerda hem de Revolutionary Roadda çok beğendim. Angelina Jolie Changelingde kendini bir kez daha gösterdi. Melissa Leo Frozen Riverda müthişti. Anne Hathawayi daha izlemedim. Ama bunların içinde Meryl Streep olağanüstüydü, bu sene Oscarı alması gerek ama ilk notumdaki gibi emin değilim artık. Kate Winslet zamanı geldi ödülünü alacak sanırım, halbuki çok daha iyi performanslar sergilemiş ve sergileyebilecekken. Ricky Gervaisin Holocaust filmi yap Oscarı alırsın şakası gerçek olacak bu gidişle. The Reader da gayet iyi aslında çok da karşı olmak istemiyorum ama ne yaparsa yapsın Meryl Streepin oyunculuğuna yaklaşamaz. Yine de bu sene içindeki en zor rolü ile Oscarı alması iyidir.

Meryl, sonuna kadar gelip inşallah alırsın Oscarı. Kate alırsa da boşver seneye Julie and Julia ile kesin alacaksın zaten. :)"
Şüphe,positive,iyi film tabii ki ama beklediğim kadar değil. çok sade bir senaryo ve oyunculuklar üzerine kurulmuş bir film. amy adams da çok iyi oynuyor bu arada. en çok onu beğendim. filmin vasatın biraz üstünde. 10 üzerinden 7.
Şüphe,negative,"cuma günü vizyona giren filmlerden benjamin button ve bu filmi çok merak ediyorum fakat bu filme ilgim biraz daha fazla, bakalım nasıl bir film çıkacak. Kraliçe gibi oyunculuk lokomotifli mi yoksa bir konu bazlı mı göreceğiz. Fakat oyuncu listesi çok sağlam ve kilisenin kirli çamaşırları gerçekten ilgi çekici ;)"
İhanet,positive,Konu biraz klişe ama genel olarak bir çok filminde oyunculuğuna hayran olduğum Kristin Scott Thomas bu filmde de süper.
İhanet,positive,"Dün tam 5 kere sinemaya gittim.öğlen 2kere akşamüstü 2kere akşam 1 kere türkan,şov bizins,karayip korsanaları ihanet beastly güzeldi bence ihanet"
İhanet,positive,muhteşem bir film krıstın scot thomas muthiş bir performans sergilemiş.aksiyon bilim kurgu filmlerinden bıkanlar.avrupa sinemasının bu son zamanlardaki en iyi yapımlarından biri olan bu filmi kaçırmayın üzülürsünüz.
Diriliş,negative,Anna ölü mü diri mi anlaşılmıyo. Elliot bunları niye yapıyo belli değil. Konu biraz havada kaldı açıkçası sonu hiç beklediğim gibi çıkmadı. vasat diyorum
Diriliş,positive,kesinlikle vasat bir film olduğunu düşünmüyorum yer yer sıksa da sonuna kadar kendini izlettiriyor...
Diriliş,negative,"Dört puanlık vasat bi film...
Her yönü ile rezalet çok daha başarılı olabilirdi ama ne yazık ki..."
Diriliş,negative,"Christina Ricci, dışında ki her şey, sıkıntıdan öldürmüştü beni. Justin Long, gitmiyor bu tarz filmlere. Romantik-komedi den şaşmasın..."
Diriliş,positive,"bu filmi bulun ve izleyin.. Senaryosu benim çok hoşuma gitti.. Hayat ve Yaşamın değeri üzerine başarılı bir  gerilim - macera  yapımı  olmuş..Çok fazla detay vermek istemiyoRum, izleyin ve göRün ;)"
Diriliş,negative,Sonunu anlayamadım? Psikopat bir katilin anatomisi mi yoksa gerçekten ölüm ve yaşam arasındaki çaresiz bir ruh mu?
Diriliş,positive,"Film çok ilginç bir senaryoya sahip. sıradanlıktan sıkıldıysanız güzel gelecektir.Film başladığı andan itibaren hep bir soru işaretleri var.gerilim yada korku değil. Filmin sonuna kadar hep bir merak ve şüphe içinde seyrediyorsunuz. filmi güzel yapan sadece bu. ben meraklı biri olduğumdan dikkat kesildim tabi.Konusu şöyle: bir kız kaza geçiriyor gözünü açtığında cenaze işlerindeki adam bunu cenazeye hazırlıyor buluyor..kız diyor 'ben ölmedim.' adam diyor ki 'ben ölülerle konuşabiliyorum sen öldün'..kız cenaze evinden kaçmaya çalışıyor, adam emanet cesede sahip çıkmaya....cenaze işlerindeki adamın oyunculuğu çok güzeldi kızın yerine de başka biri oynayabilirmiş ama tipi gerçekten cesedi andırıyordu ki fena değildi.filmde kovalamaca ve boğuşma sahneleri olsaymış film çok süpermiş ama daha sakin bir film olmuş ben beğendim. fakat çok fazla çıplaklık olduğundan küçükleri yanınıza almayın. 10/7"
Diriliş,positive,"çok hoş,farklı ve güzel bir film.. sonu biraz muğlak yani  yoruma açık!!!  iyi hoşş ama sonunu pek beğenmedim desem yalan olmaz!!!"
Diriliş,positive,Film çok güzel.Mutlaka izleyin.Bide arkadaşlar film hakkında yorum yaparken final le ilgili yorumlara lütfen biraz dikkat edin.Hiç değilse satır başına spoiler yazın ona göre mesaja bakmayalım.sonuçta filmi izlemeyen bi dünya insan var.ayıp oluyo.
Diriliş,negative,"hayatımda izlediğim en kötü filmlerden biri sadece zaman kaybı..sakın izlemeyin paranıza,vaktinize yazık bu puanı nasıl almış hayret bi amacı olmayan film"
Diriliş,positive,"mr.none en doğru yorumu yapmış , kısa ve öz"
Diriliş,negative,düzgün bir final yapabilirlerdi filme...filmi dikkatli izlemeniz gerekiyor..kim doğru söylüyor? kim yalan konuşuyor? anlamanız için. Fakat filmi izlerken bazı yerlerde sıkılabilirsiniz. orta halli bir film 5/10
Diriliş,positive,"film kendini izletiyor, bittikten sonra biraz moraliniz bozuluyor ama oldukça başarılı bence verilen puan an az 8/10 olmalı."
Diriliş,positive,"Etkileyici ve güzel bir konu işlenmiş, oyunculuklarda güzeldi, bence güzel bir film."
Diriliş,positive,çok ii bir konusu var geçen hafta izleme  fırsatı buldum özellikle ricci harika  oynamış 10/9
Diriliş,negative,Konusu ilgi çekici olsa da özellikle gelişme bölümüyle oldukça sıkıcı bir film...Ricci oldukça iyi oynamış ama filmde havada kalan çok soru var böyle bir konu için çok daha detaylı sıradışı ve klişesiz bir son olabilirdi.Bekleneni vermeyen izlenmese daha iyi olucak filmlerden.
Diriliş,positive,"Film konu olarak ilginç, ancak filmde eksik bişiler vardı, bence bazı şeylerin ucu açıktı. İzleyin derim yinede enteresan bir film çünkü..."
Diriliş,positive,bu filmii izleyin....inanın bı kaç gun etkısınde kalabılcegınzz bi film...siziii hayat la ölüm arasında düşünmeye teşvik ediyor...senin farklı oldugunu sanmıstımm diyip kapıyı kapatmasıı cok etkileyiciydi.. tekrar bi şnas verilse neler yapardın ifaadesinii.. sizii düşünmeyee şevk ediyor hayat için... gercekten izleyin.... puanım 8/10
Diriliş,negative,gerçekten berbat bir film.finali bağlayabilselerdi idare edebilirdi.izlemek benim için  vakit kaybıydı.
Diriliş,positive,kusunç :P
Darbe,negative,"Filmin adını ""Kod Adı: Koz 2"" yapsalarmış ya. Neredeyse tıpa tıp aynı. Yine Fiyasko. Belediyeler yakında ücretsiz sponsor olur boşuna para vermeyin sinemaya."
Darbe,negative,"Bu kadar devletin imkanı kullanılıp, bu kadar bir berbat film ancak çıkartılabilirdi."
Darbe,negative,"film yakın tarihimizde yaşanmış olan siyasi olayları ele almış, paralel örgütün ülkede yapmak istediği sivil darbe girişimini hükümetin son anda fark etmesiyle belki de ülke çok büyük bir faciadan dönüldü. dinci bir örgüt gibi görünüp halktan zorla himmet adı altında haraç toplayan örgütün ülkede bütün kurumlara sızması tam da masonların yaptığı bir kurumlaşmadır. film örgütün sadece 2013 yılındaki eylemlerini konu almış. bu film 5 yıldızlık bir film değil ama vasat ve altında bir filmde değil. şöyle birkaç eleştiriye baktım da rezil paralelciler filmi karalamak istemişler bari filmi izleyeydiniz de ondan sonra bir eleştiri yapsaydınız, böyle çok komik bir duruma düşmüşsünüz. filmi izleyin gayet güzel bir film koz filminde biraz senaryo ve yönetmenlik vasattı ama bu filmde senaryo daha derli toplu olmuş."
Darbe,negative,"yine bir yolsuzlukları örtme çabası. 
doğal olarak bu ""Darbe"" paranoyası yine tutmayacak.
sinemayı böyle siyasi rant elde etmek için kullanmak çok acı bir şey.
fragmanı bile izlemeye vakit kayıp olarak görüyorum."
Darbe,negative,"Arkadaş, Kod Adı Koz fiyaskosundan sonra öldürseler bu filme gitmem. Baştan aşağı saçmalık."
Darbe,positive,arkadaşlar yorumlara aldırış etmeyin muhteşem bi film... fetoşçular karalama kampanyasına başlamışlar ... ülkemizde dönen gercekleri anlatmaktadır... şiddetle tavsiye ederim
Darbe,negative,"Hükümetin yolsuzlukları, hukuksuzlukları, hırsızlıklarını örtme çabası yine bir filmde somut hale gelmiş."
Darbe,positive,"Filmi bugün izledim. Daha önce izlediğim KOZ filminden daha iyi yapılmış. Çekimler çok iyi , Hakan Fidan rolü Cansel Elçine inanılmaz yakışmış. Filmin nasıl bittiğini anlamadım. Herkese çok rahatlıkla tavsiye ederim."
Darbe,negative,"Yine bir akp filmi,yine berbat bi kurgu,oyunculuk belki iyidir zannettim,o da kotuymus"
Darbe,negative,"kod adi koz  fiyasko filminin ikinci fiyasko filmi, tamamen siyasi bir film,  Turkiyenin gordugu en buyuk yolsuzluk ve rusvet operasyonlarini kapatma , unutturma , ilgiyi baska tarafa cevirme amacli cabalardan biri, sanatsal hicbir degeri yok"
Darbe,negative,"Türkiye gerçeklerini bilmeyen, geçmiş 90 yılda bu ülkeyi kimlerin yönettiğini anlamayan çocuklar kalkmış burda film eleştirisi yapıyorlar. Bu ülkede oynanan oyunları anlama seviyesi olmayanların KOZ filmie yaptıkları bilinçli eleştiriler gibi ne yazık ki bu filmin de imdb ve bu gibi sitelerde ki puanı düşük olacak. Ancak herkes bilmeli ki, Amerikan pastası, Polis Akademisi vd, saçma filmlerin ya da  akşamları izlediğiniz salakça yarışma programları ve Türk aile yapısını bozmayı amaç edinmiş ahlaksız dizilerin kurbanı olmuş insanlardan da bu tür ülkeyi ilgilendiren olayları anlatan filmleri anlamalarını beklemek gayet SAÇMA olurdu zaten... 

Sizler UYUMAYA DEVAM EDİN...."
Darbe,negative,Tamamen yanlı bir film olarak gördüğüm için seyretmeyi düşünmüyorum.
Darbe,negative,"Bir işi de düzgün yapın. ""Berbat bir film"" diyemiyorum çünkü buna film bile denemez. Sadece berbat! Zaman kaybı."
Darbe,negative,Yine siyasi propaganda fimlerinden bir tanesi. Sinema olarak hiçbir şey sunmuyor size.
Darbe,negative,Fragmandan ve yorumlardan bakılırsa izlenecek bir film değil. Zaman israfı
Darbe,positive,Çok güzel bir film. Kisa ve öz aksiyon tatinda. Aileye izlenecek kaliteli bir film. Politik bir mesaj var içinde ve çok güzel ve net anlatiliyor
Darbe,negative,"İktidar yanlısı grubun kendi çalıp, kendi oynadığı, ABD filmlerindeki propaganda çalışmalarından farksız olan, sıfır oyunculuk ve prodüksiyon içeren bir film."
Darbe,positive,Cakma imam dahil her konu gayet iyi islenmis ve olumsuz yorumlara bakmadan kesinlikle izlenmesi gereken bir film.
Darbe,negative,"Bir Türkiye düşünün... Tamamen dış servislerin direktifleriyle yönetiliyor.MİT çaresiz.Zavallı Başbakan ise sadece barış isteyecek kadar masum.TEM'in amiri peltek ama bir tuşla Türkiye'yi karıştırıyor... Üstelik bu ülkeyi yönetmeye aday adamları Başbakanı öldürmek isteyen adam başarısız oldular diye görevden alıyor.Erdoğan'ın saraya İzmirlileri davet etmekle Kod Adı:K.O.Z, Darbe gibi filmlerle kendini AKlamaya çalıştığı ortada.Kurtlar Vadisi izleyicisinin oyunu alıyor zaten. Şimdi gözünü daha fazlasına dikmiş durumda...Bu filmde pasifize edilen Erdoğan karakteri yalnızca bir karakter olarak kalacaktır. Bembeyaz (!) senaryosuyla darbe sinemalarda !!!"
Darbe,positive,Herkes görüşünden dolayı filmin konusunu bir yerlere çekmeye çalışıyor bu filmde Erdoğan'ın sadece sesi vardı.Film Hakan Fidan'ın subay iken istifa edip nasıl müşteşar olduğunu ve onun üzerinden yapılan operasyonu konu aldı ben çok beğendim tabiki beğenmeyenler olacak ama bari izlemediğiniz film ne olursa olsun görüş belirtmeyin...
Ölümcül Oyun,negative,basit ve sıradan bir yapım  izle ve unut cinsinden açıkçası yorum yapmak bile  film için yazık olur yönetmen bu filmi nasıl olsa 2 3 avrupa ülkesi bunu gösterime sokar düşüncesiyle çekmiş olduğu bir yapım sonuç olarak izleseniz de olur izlemeseniz de seçim sizin...
